"maierSendRequest","Send him further requests:"
"maierRequestButNoOrder","Customers request a lot, but don't buy. Mr. Maier is not very happy."
"maierDelayedDelivery","Mr. Maier lost the overview. Customers claim delayed delivery."
"maierHaveAHaeart","Have a heart for Mr. Maier - other companies are not faster than him!"
"maierIsTheBoss","Mr. Maier is again on top of things and relaxed."
"maierRoomForMore","Mr. Maier considers expansion of his company."
"productionIsFunThusWeCreatedAutomation","Production is fun for us, but definitely not administration. That is why we developed Automation Pro."
"productionWillChange","Production will look different in 10 years. <b>Now is the time to get started with digitization.</b> So get going now and take advantage of it's opportunities. "
"weWeillGuideYou","We speak your language. We will accompany you."
"managementRapidfacture","Management Rapidfacture"
"wef",""
"server",""
"META_DESCRIPTION_server",""
"META_KEYWORDS_server",""
"rapidfactureServer",""
"server page",""
"serverPage",""
"Server Page",""
"Company name",""
"Street and number",""
"address addition",""
"postcode",""
"Sever Setup",""
"META_DESCRIPTION_serverSetup",""
"META_KEYWORDS_serverSetup",""
"serverSetup",""
"Server Setup",""
"City",""
"Phone",""
"E-Mail",""
"VAT NO",""
"filename",""
"Website",""
"Logo",""
"Slogan-DE",""
"Slogan-EN",""
"bank",""
"IBAN",""
"BIC",""
"Name",""
"Email",""
"State",""
"country",""
"System Setup",""
